49,419,383.04,10.65,102.88,79.04,0.54,16,-1
83,422,254.02,229.00,40.91,52.38,0.81,24,-1
84,422,253.91,212.56,51.21,65.73,0.90,24,-1
85,422,257.36,194.45,52.14,67.19,0.91,24,-1
86,422,260.55,181.73,51.21,66.35,0.91,24,-1
87,422,264.66,167.68,50.11,65.44,0.90,24,-1
88,422,270.00,156.04,48.00,63.05,0.90,24,-1
89,422,272.93,148.89,46.66,61.77,0.91,24,-1
90,422,276.70,142.88,44.88,59.79,0.90,24,-1
91,422,279.46,136.47,43.74,58.79,0.90,24,-1
92,422,281.14,133.15,42.89,58.18,0.90,24,-1
93,422,283.99,129.76,40.82,55.72,0.88,24,-1
94,422,286.60,126.85,39.41,54.04,0.87,24,-1
95,422,288.44,125.38,38.64,53.26,0.88,24,-1
96,422,290.65,123.69,38.42,53.16,0.89,24,-1
97,422,297.23,121.43,30.80,41.17,0.89,24,-1
98,422,300.72,120.84,27.86,35.91,0.91,24,-1
99,422,303.84,120.18,27.53,34.44,0.89,24,-1
100,422,307.50,118.70,28.67,34.90,0.89,24,-1
101,422,309.94,118.14,29.14,34.42,0.90,24,-1
102,422,312.94,117.90,31.23,36.14,0.90,24,-1
103,422,315.26,118.36,32.24,36.47,0.90,24,-1
104,422,317.90,118.67,33.57,37.30,0.90,24,-1
105,422,318.18,117.54,39.92,44.66,0.89,24,-1
106,422,319.32,116.68,43.07,48.48,0.90,24,-1
107,422,321.00,115.05,45.17,50.73,0.91,24,-1
108,422,323.74,113.52,46.51,51.92,0.91,24,-1
109,422,325.39,112.86,47.13,52.11,0.92,24,-1
110,422,327.68,112.81,46.92,50.97,0.92,24,-1
111,422,329.74,112.78,47.29,50.25,0.92,24,-1
112,422,330.82,112.48,48.27,50.59,0.92,24,-1
113,422,332.00,112.06,49.72,51.59,0.92,24,-1
114,422,333.54,111.93,51.28,52.55,0.93,24,-1
115,422,334.33,112.34,52.14,52.70,0.93,24,-1
116,422,335.51,114.01,52.04,52.06,0.93,24,-1
117,422,336.36,115.03,52.18,51.66,0.93,24,-1
118,422,337.44,115.88,52.60,51.71,0.93,24,-1
119,422,338.71,117.09,52.35,51.08,0.92,24,-1
120,422,339.29,117.60,52.38,50.71,0.92,24,-1
121,422,339.43,117.13,52.68,50.64,0.93,24,-1
122,422,339.23,116.27,52.97,50.63,0.93,24,-1
123,422,338.75,113.84,53.90,51.30,0.93,24,-1
124,422,338.62,112.27,54.36,51.67,0.92,24,-1
125,422,336.40,107.07,59.24,56.93,0.91,24,-1
126,422,335.70,103.86,59.67,57.43,0.92,24,-1
127,422,335.17,100.29,59.70,56.88,0.92,24,-1
128,422,336.71,97.82,56.54,51.93,0.92,24,-1
129,422,337.24,95.51,56.60,50.31,0.92,24,-1
130,422,338.72,91.27,57.93,49.99,0.92,24,-1
131,422,340.89,87.83,59.91,50.51,0.90,24,-1
132,422,349.37,84.04,61.93,51.58,0.87,24,-1
133,422,360.06,83.94,62.28,52.12,0.88,24,-1
134,422,368.75,86.61,65.61,54.88,0.88,24,-1
135,422,371.57,88.97,67.94,56.21,0.89,24,-1
136,422,376.04,91.69,67.14,54.39,0.92,24,-1
137,422,378.67,92.03,67.06,53.35,0.91,24,-1
