127,105,165.01,241.82,82.20,54.77,0.86,3,-1
128,105,163.07,229.45,90.33,60.66,0.87,3,-1
129,105,163.37,216.29,93.42,63.57,0.86,3,-1
130,105,165.74,203.19,94.43,65.38,0.86,3,-1
131,105,171.63,194.37,88.38,62.31,0.87,3,-1
132,105,186.28,187.16,72.95,51.89,0.86,3,-1
133,105,196.58,184.98,62.29,44.32,0.88,3,-1
134,105,205.57,185.69,51.70,36.24,0.88,3,-1
135,105,211.89,189.27,48.17,33.19,0.88,3,-1
136,105,211.65,188.46,56.39,38.84,0.86,3,-1
137,105,209.59,187.37,71.63,50.18,0.85,3,-1
138,105,208.02,187.89,79.91,57.09,0.87,3,-1
139,105,206.89,191.90,82.75,60.37,0.89,3,-1
140,105,207.66,198.01,80.70,60.44,0.87,3,-1
141,105,207.69,204.19,78.00,60.17,0.85,3,-1
142,105,205.66,212.50,75.92,60.43,0.86,3,-1
143,105,203.69,218.42,74.21,60.72,0.87,3,-1
144,105,204.51,222.53,70.11,58.89,0.85,3,-1
145,105,205.35,226.91,65.03,56.00,0.85,3,-1
146,105,206.72,230.05,60.05,52.77,0.85,3,-1
147,105,208.03,231.97,56.40,50.60,0.84,3,-1
148,105,208.87,232.92,54.21,49.53,0.85,3,-1
149,105,209.35,233.94,52.73,48.86,0.84,3,-1
150,105,210.99,236.30,50.31,46.82,0.84,3,-1
151,105,212.03,238.71,47.79,44.30,0.83,3,-1
152,105,212.57,241.55,45.91,42.03,0.82,3,-1
153,105,212.42,242.51,45.92,41.71,0.82,3,-1
154,105,212.19,242.58,46.17,41.74,0.83,3,-1
155,105,212.33,243.05,45.87,41.12,0.81,3,-1
156,105,211.96,243.22,46.91,41.74,0.81,3,-1
157,105,213.61,244.42,44.50,39.00,0.80,3,-1
158,105,214.23,245.61,43.97,37.91,0.82,3,-1
159,105,214.75,246.29,44.31,37.68,0.80,3,-1
160,105,213.77,245.98,45.87,38.82,0.79,3,-1
161,105,213.46,246.37,47.40,39.90,0.79,3,-1
162,105,213.66,246.52,48.59,40.43,0.81,3,-1
163,105,213.56,247.27,48.29,39.74,0.80,3,-1
164,105,212.80,247.21,48.92,40.00,0.80,3,-1
165,105,212.61,247.45,48.59,39.48,0.81,3,-1
166,105,211.95,248.05,47.84,38.91,0.80,3,-1
167,105,210.32,247.85,48.09,39.57,0.78,3,-1
168,105,210.46,247.25,47.88,39.69,0.79,3,-1
169,105,209.36,246.13,48.61,40.62,0.81,3,-1
170,105,208.24,244.05,50.21,42.54,0.81,3,-1
171,105,207.65,241.94,51.54,44.42,0.83,3,-1
172,105,208.28,237.51,51.77,45.44,0.82,3,-1
173,105,208.59,234.73,51.90,46.42,0.82,3,-1
174,105,208.70,233.10,52.23,47.39,0.82,3,-1
175,105,209.21,232.32,51.50,47.54,0.82,3,-1
176,105,210.30,231.52,50.29,46.92,0.81,3,-1
177,105,209.65,227.63,52.46,49.92,0.82,3,-1
178,105,209.05,225.28,53.38,51.75,0.83,3,-1
179,105,207.84,223.14,55.06,54.45,0.84,3,-1
180,105,208.62,221.28,54.26,54.87,0.83,3,-1
181,105,210.34,218.31,52.92,55.13,0.82,3,-1
182,105,212.67,212.24,50.71,54.36,0.83,3,-1
183,105,215.29,207.12,49.10,54.43,0.85,3,-1
184,105,217.10,202.03,47.85,54.77,0.81,3,-1
185,105,218.67,196.38,47.37,56.44,0.80,3,-1
186,105,221.36,190.63,46.04,57.19,0.81,3,-1
187,105,224.74,180.13,44.96,58.27,0.78,3,-1
187,106,226.65,224.93,29.04,44.08,0.80,14,-1
188,105,229.18,171.90,41.77,56.24,0.78,3,-1
188,106,230.89,218.14,29.28,44.60,0.81,14,-1
189,105,232.88,164.34,40.25,56.29,0.81,3,-1
189,106,236.83,210.90,28.27,43.31,0.81,14,-1
190,105,238.75,157.22,37.37,53.97,0.80,3,-1
190,106,242.33,205.32,27.18,41.86,0.85,14,-1
191,105,243.21,150.87,35.32,52.74,0.75,3,-1
191,106,247.40,198.53,26.36,40.89,0.84,14,-1
192,106,255.54,186.29,26.55,41.41,0.78,14,-1
193,106,261.74,177.61,26.22,41.11,0.80,14,-1
194,105,259.04,121.33,35.24,54.95,0.56,3,-1
194,106,266.59,168.53,26.48,41.75,0.84,14,-1
195,106,270.08,160.39,27.12,43.10,0.84,14,-1
196,106,273.05,152.60,28.05,44.83,0.82,14,-1
197,106,277.19,137.58,31.41,50.93,0.53,14,-1
198,106,280.73,127.49,32.34,53.10,0.82,14,-1
199,106,285.09,118.10,32.18,53.44,0.80,14,-1
200,106,288.79,109.27,33.47,55.92,0.77,14,-1
