110,115,271.90,285.88,87.86,41.56,0.90,10,-1
111,115,270.35,276.94,90.53,42.86,0.90,10,-1
112,116,231.77,265.56,79.38,75.94,0.90,8,-1
112,115,270.98,259.86,93.66,44.43,0.88,10,-1
113,116,232.93,254.51,85.02,81.75,0.90,8,-1
113,115,273.35,244.86,97.97,46.80,0.88,10,-1
114,116,234.22,240.25,91.80,89.07,0.89,8,-1
114,115,277.30,230.81,99.68,48.14,0.88,10,-1
115,116,243.89,212.96,101.05,99.57,0.83,8,-1
115,115,286.87,202.25,105.39,52.16,0.84,10,-1
116,116,255.41,191.33,105.81,106.34,0.87,8,-1
116,115,298.02,179.09,105.63,53.80,0.84,10,-1
117,116,280.68,159.90,109.66,113.12,0.86,8,-1
118,116,302.28,134.15,111.69,118.38,0.87,8,-1
119,116,336.95,99.38,110.46,120.19,0.84,8,-1
120,116,380.35,70.12,97.43,107.82,0.90,8,-1
121,116,406.16,52.85,86.59,97.51,0.90,8,-1
122,116,429.92,35.30,73.02,84.18,0.88,8,-1
123,116,435.91,23.78,66.38,77.20,0.60,8,-1
124,116,436.79,23.11,60.64,69.19,0.68,8,-1
125,116,435.64,25.31,54.96,59.17,0.65,8,-1
128,117,388.60,18.09,111.45,51.82,0.53,11,-1
131,117,379.70,3.05,131.25,61.52,0.65,11,-1
132,117,382.55,1.47,129.55,61.23,0.51,11,-1
133,117,381.65,1.34,132.64,63.56,0.52,11,-1
134,117,379.06,1.65,135.77,66.32,0.66,11,-1
143,118,395.70,3.49,45.88,38.77,0.69,8,-1
145,117,332.62,-0.31,106.96,55.89,0.82,11,-1
146,117,326.60,-0.02,94.29,51.98,0.85,11,-1
147,117,324.31,0.15,76.88,43.97,0.87,11,-1
148,117,328.73,0.09,63.79,36.56,0.80,11,-1
149,117,318.59,0.61,56.05,29.23,0.74,11,-1
154,119,536.96,0.18,48.80,40.12,0.61,2,-1
155,119,533.63,0.33,50.12,40.98,0.59,2,-1
155,118,382.16,0.51,25.82,18.29,0.70,8,-1
156,118,365.63,0.59,37.84,22.62,0.54,8,-1
