29,15,168.62,355.44,50.42,52.12,0.70,6,-1
30,15,168.82,353.00,52.10,53.84,0.76,6,-1
30,16,124.20,348.10,49.19,50.65,0.76,6,-1
30,17,385.16,340.23,53.77,63.62,0.83,12,-1
31,15,168.56,354.19,52.75,54.62,0.78,6,-1
31,16,116.45,344.88,57.42,59.10,0.76,6,-1
31,17,385.91,339.31,53.55,63.34,0.85,12,-1
32,15,168.16,353.00,55.24,57.31,0.79,6,-1
32,16,113.39,343.78,60.35,62.10,0.75,6,-1
32,17,385.70,338.61,54.65,64.60,0.85,12,-1
33,15,168.51,352.99,56.10,58.44,0.78,6,-1
33,16,113.59,342.09,61.61,63.56,0.73,6,-1
33,17,385.55,338.75,52.97,62.52,0.82,12,-1
34,15,169.05,353.51,55.51,58.06,0.76,6,-1
34,16,114.27,341.53,61.28,63.39,0.73,6,-1
34,17,385.40,338.80,52.55,61.90,0.83,12,-1
35,15,170.11,352.38,54.91,57.66,0.76,6,-1
35,16,114.80,338.45,63.10,65.34,0.53,6,-1
35,17,385.01,334.27,55.32,65.40,0.49,12,-1
36,15,170.93,351.23,54.17,56.99,0.53,6,-1
36,16,114.85,337.05,63.99,66.24,0.15,6,-1
36,17,385.67,332.46,55.95,66.23,0.22,12,-1
149,19,364.82,274.57,60.56,55.88,0.87,10,-1
150,19,360.64,268.10,71.40,65.77,0.81,10,-1
151,19,354.45,255.57,88.44,81.71,0.87,10,-1
152,19,356.12,249.26,91.96,85.26,0.92,10,-1
153,19,357.65,244.81,92.98,86.54,0.91,10,-1
154,19,361.71,236.82,93.69,87.42,0.90,10,-1
155,19,364.01,230.09,94.71,88.69,0.90,10,-1
156,19,368.66,219.55,95.52,89.82,0.90,10,-1
157,19,371.57,212.99,95.61,90.71,0.88,10,-1
158,19,376.53,203.51,92.92,89.01,0.89,10,-1
159,19,382.34,196.62,89.15,86.17,0.90,10,-1
160,19,390.79,185.77,85.48,83.49,0.87,10,-1
161,19,396.17,177.16,84.64,83.63,0.87,10,-1
162,19,405.10,168.50,81.82,81.29,0.87,10,-1
163,19,411.45,163.54,79.20,78.88,0.88,10,-1
164,19,418.55,156.75,77.03,76.57,0.84,10,-1
165,19,423.44,154.79,73.01,72.46,0.85,10,-1
166,19,429.83,154.13,68.63,67.87,0.88,10,-1
167,19,435.35,154.52,67.20,65.96,0.88,10,-1
168,19,438.53,153.31,69.57,67.49,0.89,10,-1
169,19,441.41,153.69,70.29,67.85,0.88,10,-1
170,19,447.88,151.95,74.41,71.24,0.89,10,-1
171,19,455.44,153.64,75.35,71.94,0.88,10,-1
172,19,461.83,153.01,76.84,73.18,0.89,10,-1
173,19,471.33,152.67,77.91,73.99,0.89,10,-1
174,19,478.83,151.46,79.09,74.89,0.88,10,-1
174,20,503.65,126.24,51.68,34.17,0.78,10,-1
175,19,489.23,150.65,78.78,74.03,0.85,10,-1
175,20,512.68,123.81,54.49,36.03,0.44,10,-1
176,19,497.04,148.75,79.01,73.72,0.87,10,-1
176,20,520.30,122.08,56.09,37.07,0.37,10,-1
177,19,508.02,147.09,77.24,71.23,0.86,10,-1
177,20,532.09,118.27,57.57,37.92,0.72,10,-1
178,19,515.66,145.37,77.25,70.78,0.86,10,-1
178,20,538.18,115.74,57.21,37.65,0.46,10,-1
179,19,524.26,142.72,79.18,71.74,0.88,10,-1
179,20,546.74,113.07,61.08,39.97,0.60,10,-1
180,19,529.22,141.17,80.99,72.69,0.84,10,-1
180,20,551.46,111.75,62.55,40.57,0.69,10,-1
181,19,535.67,137.85,83.93,75.14,0.86,10,-1
181,20,558.47,109.76,62.76,40.19,0.66,10,-1
182,19,543.26,134.69,85.29,75.86,0.85,10,-1
182,20,564.44,105.86,63.37,40.24,0.20,10,-1
183,19,546.68,132.86,86.60,76.81,0.86,10,-1
183,20,570.91,104.96,60.80,38.20,0.13,10,-1
184,19,549.65,131.03,86.69,76.73,0.87,10,-1
184,20,571.08,102.98,60.09,37.39,0.35,10,-1
185,19,552.34,129.31,86.67,76.33,0.86,10,-1
185,20,570.51,100.49,60.64,37.72,0.19,10,-1
186,19,555.04,128.40,84.86,74.21,0.83,10,-1
186,20,570.57,99.01,60.46,37.66,0.16,10,-1
187,19,556.90,126.74,84.11,73.42,0.86,10,-1
188,19,555.97,124.16,84.59,73.78,0.85,10,-1
189,19,554.79,122.57,85.30,74.37,0.85,10,-1
