234,52,337.83,165.66,31.10,38.02,0.76,0,-1
235,52,332.03,173.25,31.40,38.30,0.82,0,-1
236,52,327.43,184.02,28.58,34.57,0.81,0,-1
237,52,317.06,198.27,25.24,29.80,0.80,0,-1
238,52,310.21,204.96,25.74,29.63,0.79,0,-1
239,52,298.36,214.93,29.47,33.33,0.81,0,-1
240,52,291.17,221.70,31.95,35.67,0.83,0,-1
241,52,284.57,225.88,35.20,39.20,0.82,0,-1
242,52,277.10,230.12,37.91,42.27,0.81,0,-1
243,52,273.61,232.57,38.84,43.45,0.83,0,-1
244,52,272.13,233.60,38.70,43.40,0.82,0,-1
245,52,274.00,231.91,37.19,41.83,0.76,0,-1
246,52,276.46,230.04,35.64,40.36,0.70,0,-1
247,52,283.73,227.21,26.64,29.71,0.73,0,-1
251,54,272.31,199.30,66.24,45.27,0.83,0,-1
252,54,275.34,196.30,65.32,44.44,0.82,0,-1
253,54,281.70,189.75,63.50,42.81,0.84,0,-1
254,54,284.16,187.68,62.72,41.73,0.84,0,-1
255,54,284.09,188.74,63.80,41.86,0.82,0,-1
256,54,281.51,197.19,64.97,42.04,0.85,0,-1
257,54,273.90,208.54,69.45,44.77,0.83,0,-1
258,54,272.16,218.41,67.94,43.56,0.82,0,-1
259,54,260.52,229.69,81.83,53.70,0.65,0,-1
260,54,252.01,237.12,88.45,59.38,0.37,0,-1
262,56,301.98,249.93,21.41,22.63,0.76,0,-1
263,56,300.19,252.05,20.99,22.19,0.74,0,-1
264,56,297.49,255.01,19.99,21.08,0.72,0,-1
265,56,294.37,255.91,20.16,21.20,0.75,0,-1
266,56,292.46,257.48,19.90,20.92,0.74,0,-1
267,56,289.20,259.05,20.12,21.15,0.75,0,-1
268,56,286.86,260.44,19.87,20.86,0.77,0,-1
269,56,284.54,262.72,19.85,20.75,0.72,0,-1
270,56,282.78,263.86,20.92,21.87,0.70,0,-1
271,56,280.50,267.29,19.98,20.82,0.70,0,-1
272,56,277.44,267.08,21.66,22.58,0.69,0,-1
273,56,274.63,269.51,20.87,21.70,0.71,0,-1
274,56,273.20,270.73,19.95,20.71,0.75,0,-1
275,56,272.33,271.02,19.34,20.06,0.74,0,-1
276,56,270.87,270.79,19.07,19.77,0.76,0,-1
277,56,269.95,270.00,19.39,20.14,0.76,0,-1
278,56,269.66,269.67,19.54,20.31,0.75,0,-1
279,56,269.94,269.44,19.49,20.23,0.75,0,-1
280,56,270.82,269.72,18.92,19.52,0.73,0,-1
281,56,271.81,269.18,19.25,19.84,0.71,0,-1
282,56,273.84,265.76,20.72,21.37,0.76,0,-1
283,56,275.77,262.95,21.49,22.20,0.78,0,-1
284,56,279.61,256.70,23.10,24.09,0.73,0,-1
285,56,284.50,243.74,27.75,29.36,0.71,0,-1
286,56,291.36,240.42,24.87,26.38,0.69,0,-1
287,56,279.84,229.31,42.30,42.81,0.82,0,-1
288,56,278.19,220.67,51.09,49.37,0.80,0,-1
289,56,274.46,208.11,66.83,62.19,0.86,0,-1
290,56,277.07,192.00,78.65,70.10,0.86,0,-1
291,56,275.53,180.11,90.97,79.13,0.87,0,-1
292,56,276.33,170.75,98.20,84.04,0.88,0,-1
293,56,277.49,163.30,105.05,88.39,0.86,0,-1
294,56,280.17,160.51,106.19,87.79,0.85,0,-1
295,56,279.79,159.38,108.43,88.12,0.85,0,-1
296,56,269.02,159.82,107.95,88.59,0.78,0,-1
297,56,264.97,159.12,107.32,88.93,0.81,0,-1
298,56,262.58,158.94,106.15,89.23,0.79,0,-1
299,56,263.57,159.52,103.59,88.17,0.78,0,-1
300,56,264.97,160.73,100.12,86.19,0.79,0,-1
301,56,265.58,159.93,100.50,87.38,0.78,0,-1
302,56,277.79,154.43,101.72,86.71,0.85,0,-1
303,56,280.72,155.08,102.65,85.92,0.88,0,-1
304,56,282.92,157.46,101.68,83.79,0.88,0,-1
305,56,280.85,161.08,98.86,81.14,0.87,0,-1
306,56,281.92,163.71,93.84,76.71,0.86,0,-1
307,56,281.09,167.80,89.71,73.40,0.86,0,-1
308,56,278.32,175.95,86.04,70.71,0.76,0,-1
309,56,269.56,182.98,89.27,74.42,0.77,0,-1
310,56,267.49,192.09,82.58,70.32,0.37,0,-1
310,58,330.65,150.96,46.85,49.05,0.71,2,-1
311,58,314.05,161.40,54.08,56.65,0.86,2,-1
312,58,302.66,175.43,56.97,59.52,0.85,2,-1
313,58,292.78,187.51,59.56,62.05,0.89,2,-1
314,58,278.61,210.20,58.49,60.48,0.89,2,-1
315,58,268.68,227.67,57.27,58.75,0.87,2,-1
316,58,255.60,251.05,55.51,56.49,0.86,2,-1
317,58,246.74,266.68,54.46,54.88,0.85,2,-1
318,58,236.87,289.83,50.72,50.52,0.86,2,-1
319,58,229.71,305.28,49.06,48.23,0.88,2,-1
320,58,221.88,325.25,47.12,45.30,0.86,2,-1
321,58,210.97,342.34,48.47,45.76,0.82,2,-1
322,58,203.90,353.43,49.85,46.13,0.84,2,-1
323,58,194.12,366.47,52.56,47.81,0.83,2,-1
324,58,187.05,374.73,55.60,50.05,0.84,2,-1
325,58,177.39,386.82,57.77,51.59,0.88,2,-1
326,58,172.01,395.63,57.32,50.52,0.87,2,-1
327,58,163.66,405.58,59.72,52.46,0.86,2,-1
328,58,154.96,415.56,61.71,54.11,0.85,2,-1
329,58,149.84,421.78,62.49,54.75,0.88,2,-1
330,58,142.50,429.17,63.60,55.44,0.84,2,-1
331,58,138.31,433.42,63.35,54.77,0.81,2,-1
332,58,136.61,437.59,59.18,50.56,0.51,2,-1
