108,263,283.64,305.11,74.79,35.56,0.37,10,-1
109,263,276.85,296.86,83.44,39.49,0.84,10,-1
110,263,272.69,285.64,86.12,41.55,0.90,10,-1
111,264,234.90,281.27,59.06,55.66,0.86,8,-1
111,263,270.85,275.29,87.68,43.17,0.90,10,-1
112,264,238.73,266.27,63.77,74.57,0.90,8,-1
112,263,272.24,259.17,88.35,44.70,0.88,10,-1
113,264,243.03,253.10,65.44,83.82,0.90,8,-1
113,263,278.78,244.45,84.11,46.96,0.88,10,-1
114,264,247.53,238.65,65.80,91.60,0.89,8,-1
114,263,286.91,230.88,78.69,48.28,0.88,10,-1
115,264,263.37,212.40,63.77,101.75,0.83,8,-1
115,263,306.48,202.51,64.83,52.20,0.84,10,-1
116,264,277.99,190.87,62.32,108.39,0.87,8,-1
116,263,322.71,179.23,57.50,53.84,0.84,10,-1
117,264,307.66,159.63,59.09,114.94,0.86,8,-1
118,264,329.96,134.35,61.07,120.04,0.87,8,-1
119,264,362.57,99.97,64.76,121.74,0.84,8,-1
120,264,398.08,70.78,67.16,109.45,0.90,8,-1
121,264,418.80,53.01,64.67,98.98,0.90,8,-1
122,264,440.54,35.11,53.58,85.51,0.88,8,-1
123,264,441.39,23.64,56.07,78.26,0.60,8,-1
124,264,436.00,22.87,65.47,70.07,0.68,8,-1
124,268,461.47,26.64,34.97,31.78,0.44,8,-1
124,269,427.11,29.37,67.52,68.28,0.50,11,-1
125,264,427.81,25.07,77.60,59.89,0.65,8,-1
125,268,463.00,29.60,35.41,32.53,0.25,8,-1
125,269,417.88,31.75,79.01,58.72,0.32,11,-1
126,264,410.87,27.90,92.04,43.31,0.36,8,-1
126,269,401.47,32.54,93.18,41.54,0.40,11,-1
127,264,402.39,21.03,100.24,47.95,0.24,8,-1
127,269,393.13,24.05,101.80,45.95,0.65,11,-1
128,264,399.19,14.02,103.61,51.40,0.35,8,-1
128,269,389.70,17.45,105.53,50.05,0.53,11,-1
129,264,396.47,6.22,108.60,57.06,0.20,8,-1
129,269,388.19,8.41,110.02,57.09,0.31,11,-1
130,264,394.27,1.36,112.30,61.14,0.23,8,-1
130,269,386.91,3.55,113.17,60.26,0.38,11,-1
131,269,388.22,0.73,110.36,61.89,0.65,11,-1
132,269,390.98,-0.40,108.76,61.01,0.51,11,-1
133,269,393.98,-0.30,104.78,63.14,0.52,11,-1
134,269,395.98,0.42,99.14,65.85,0.66,11,-1
135,264,400.04,-2.90,88.43,74.36,0.39,8,-1
135,269,395.75,-0.21,87.34,71.90,0.47,11,-1
136,264,394.93,-2.52,83.29,74.39,0.29,8,-1
137,272,394.68,0.78,74.63,78.55,0.45,7,-1
138,272,397.17,1.14,72.72,78.46,0.24,7,-1
138,264,398.30,-1.97,77.50,71.94,0.40,8,-1
138,269,396.78,0.26,73.19,75.96,0.27,11,-1
139,264,421.97,3.43,54.60,47.12,0.39,8,-1
140,264,427.42,13.60,45.54,36.41,0.49,8,-1
141,264,423.52,16.97,45.03,33.98,0.44,8,-1
142,264,410.66,11.30,44.57,36.67,0.61,8,-1
143,264,397.34,4.21,45.35,37.53,0.69,8,-1
144,264,375.85,0.80,47.52,28.04,0.43,8,-1
144,274,482.37,-1.93,59.91,44.39,0.33,10,-1
144,269,377.41,-0.91,51.15,65.70,0.23,11,-1
145,274,488.12,-0.58,60.66,43.16,0.42,10,-1
145,269,361.59,-0.95,44.57,58.04,0.82,11,-1
146,274,492.57,-0.30,60.87,43.05,0.34,10,-1
146,269,348.50,-0.82,46.81,52.67,0.85,11,-1
147,274,499.69,-0.36,58.58,44.98,0.37,10,-1
147,269,337.39,-0.67,47.20,43.97,0.87,11,-1
148,274,508.11,0.08,55.25,46.43,0.50,10,-1
148,269,330.89,-0.53,55.20,36.37,0.80,11,-1
149,274,512.52,0.02,54.49,46.61,0.31,10,-1
149,269,331.73,0.14,56.52,30.82,0.27,11,-1
149,278,297.11,-0.15,94.14,29.09,0.74,11,-1
150,274,518.67,-1.62,53.72,47.20,0.37,10,-1
150,278,305.07,0.04,91.34,20.94,0.23,11,-1
151,274,523.77,-0.60,52.78,46.69,0.41,10,-1
151,278,310.20,0.24,97.37,16.97,0.37,11,-1
152,274,526.15,-0.32,51.83,46.47,0.48,10,-1
153,274,527.07,-1.31,52.61,46.97,0.24,10,-1
154,281,528.23,-0.28,64.92,40.12,0.61,2,-1
155,281,526.27,-0.24,64.60,40.98,0.59,2,-1
156,281,528.67,-0.26,70.90,37.64,0.29,2,-1
156,283,336.36,0.07,98.21,22.27,0.54,8,-1
157,281,530.04,-0.21,69.52,30.76,0.25,2,-1
157,283,340.04,0.48,98.99,19.39,0.25,8,-1
