60,333,392.27,343.51,93.34,83.21,0.45,6,-1
62,335,399.42,54.86,39.51,48.10,0.39,0,-1
135,336,213.51,283.33,45.77,29.71,0.47,14,-1
136,336,210.03,279.73,50.59,32.92,0.81,14,-1
137,336,213.49,273.70,54.30,35.24,0.71,14,-1
138,336,220.41,268.22,55.20,35.32,0.80,14,-1
139,336,221.91,262.90,59.31,37.53,0.85,14,-1
140,336,226.09,253.73,62.91,39.23,0.83,14,-1
141,336,229.68,245.09,67.51,41.47,0.85,14,-1
142,336,234.97,233.34,71.18,42.91,0.87,14,-1
143,336,236.51,223.96,78.93,47.08,0.85,14,-1
144,336,246.48,217.83,78.68,46.02,0.89,14,-1
145,336,254.78,213.50,77.36,44.16,0.86,14,-1
146,336,258.97,202.70,87.73,50.41,0.84,14,-1
147,336,263.47,195.04,93.82,54.61,0.83,14,-1
148,336,270.24,182.27,102.90,62.09,0.82,14,-1
149,336,276.61,171.09,108.74,69.09,0.80,14,-1
150,336,284.80,154.15,115.29,79.04,0.85,14,-1
151,336,291.10,141.01,115.67,86.37,0.83,14,-1
152,336,300.06,124.92,112.42,92.30,0.84,14,-1
153,336,308.98,114.66,105.58,95.50,0.87,14,-1
154,336,315.64,101.72,97.96,98.40,0.83,14,-1
155,336,320.44,93.89,90.02,100.51,0.84,14,-1
156,336,324.97,86.65,82.14,102.00,0.84,14,-1
157,336,328.92,82.12,73.95,101.52,0.84,14,-1
158,336,329.19,77.90,67.85,102.73,0.86,14,-1
159,336,330.76,77.17,60.28,100.23,0.85,14,-1
160,336,329.79,76.13,53.26,97.39,0.74,14,-1
161,336,329.16,74.70,48.37,96.58,0.81,14,-1
162,336,329.74,76.75,43.04,92.65,0.73,14,-1
163,337,325.12,76.16,44.51,93.11,0.77,0,-1
164,337,324.26,76.07,44.24,92.54,0.76,0,-1
165,337,322.37,74.15,44.78,93.76,0.73,0,-1
165,336,329.44,73.32,33.84,92.83,0.59,14,-1
166,336,328.42,79.57,31.98,90.78,0.76,14,-1
167,336,327.85,84.72,31.65,93.39,0.82,14,-1
168,336,328.29,101.12,30.94,93.49,0.82,14,-1
169,336,332.80,130.73,29.22,88.03,0.83,14,-1
170,336,336.29,153.18,28.29,83.42,0.82,14,-1
171,336,340.73,180.93,28.08,77.93,0.83,14,-1
172,336,344.04,199.90,28.84,72.92,0.83,14,-1
173,336,346.33,218.18,30.86,70.71,0.83,14,-1
174,336,347.07,228.37,32.56,68.19,0.83,14,-1
175,336,347.43,233.21,34.73,68.76,0.83,14,-1
176,336,347.28,234.35,36.60,69.14,0.82,14,-1
177,336,345.28,233.24,38.76,71.19,0.82,14,-1
178,336,343.91,232.85,39.60,71.80,0.81,14,-1
179,336,342.30,235.33,39.47,70.56,0.81,14,-1
180,336,341.40,237.89,39.02,68.23,0.80,14,-1
181,336,338.67,239.55,39.41,67.63,0.80,14,-1
182,336,336.14,239.43,40.53,68.40,0.81,14,-1
183,336,334.04,239.54,42.34,70.35,0.81,14,-1
184,336,332.75,238.85,44.29,72.41,0.81,14,-1
185,336,332.37,239.19,45.20,72.25,0.82,14,-1
186,336,331.71,238.63,46.44,72.75,0.83,14,-1
187,336,331.60,238.65,46.87,71.80,0.81,14,-1
188,336,332.00,238.44,47.73,72.04,0.81,14,-1
189,336,333.19,237.41,49.85,74.46,0.81,14,-1
190,336,333.85,236.14,51.14,76.25,0.81,14,-1
191,336,333.83,232.74,54.14,80.96,0.80,14,-1
192,336,334.29,230.77,54.95,82.29,0.81,14,-1
193,336,334.65,231.05,55.02,82.53,0.80,14,-1
194,336,334.49,230.91,55.22,82.89,0.80,14,-1
195,336,333.74,229.75,56.20,84.54,0.81,14,-1
196,336,332.74,229.71,57.63,87.73,0.82,14,-1
197,336,332.63,229.48,56.77,87.41,0.81,14,-1
198,336,333.30,229.33,54.87,84.68,0.81,14,-1
199,336,333.37,228.45,54.58,84.96,0.82,14,-1
200,336,331.83,225.27,53.96,84.85,0.82,14,-1
201,336,331.92,223.16,51.80,81.81,0.81,14,-1
202,336,330.59,218.57,51.96,82.41,0.83,14,-1
203,336,329.75,213.96,52.41,83.55,0.83,14,-1
204,336,329.85,208.11,51.70,83.06,0.82,14,-1
205,336,329.92,201.37,52.22,85.21,0.83,14,-1
206,336,329.63,197.93,52.39,86.26,0.82,14,-1
207,336,328.90,194.06,52.75,87.08,0.82,14,-1
208,336,328.95,191.99,51.88,85.63,0.82,14,-1
209,336,328.26,189.96,50.81,84.10,0.81,14,-1
210,336,327.52,188.19,50.00,83.48,0.82,14,-1
211,336,328.09,187.40,47.56,79.81,0.81,14,-1
212,336,328.21,184.86,46.68,78.57,0.80,14,-1
213,338,330.13,253.98,36.00,55.26,0.77,9,-1
213,336,328.25,179.46,46.36,78.49,0.81,14,-1
214,338,330.44,251.27,33.94,52.03,0.84,9,-1
214,336,328.40,175.80,46.18,78.14,0.81,14,-1
215,338,326.99,242.91,37.84,58.11,0.84,9,-1
215,336,329.30,172.51,44.56,75.51,0.80,14,-1
216,338,323.42,240.21,42.96,66.23,0.80,9,-1
216,336,330.42,171.05,43.46,73.36,0.80,14,-1
217,338,319.79,233.02,45.37,70.16,0.82,9,-1
217,336,331.94,164.19,43.73,73.80,0.80,14,-1
218,338,317.60,228.44,47.16,73.45,0.83,9,-1
218,336,334.69,160.42,43.47,72.62,0.80,14,-1
219,338,312.77,222.24,48.21,75.67,0.83,9,-1
219,336,335.59,152.34,45.68,74.74,0.82,14,-1
220,338,308.89,217.32,49.56,78.80,0.85,9,-1
