35,150,422.92,405.21,40.66,53.80,0.71,1,-1
35,151,463.33,397.89,49.33,61.68,0.62,1,-1
35,152,503.09,415.67,60.09,48.24,0.41,1,-1
35,153,322.24,426.02,54.47,52.25,0.69,12,-1
35,154,371.55,409.24,57.25,67.52,0.76,12,-1
35,155,355.63,347.83,68.35,62.79,0.55,12,-1
36,150,421.58,405.59,40.30,53.35,0.75,1,-1
36,151,464.18,400.49,47.55,59.29,0.64,1,-1
36,152,505.81,418.67,55.12,44.22,0.21,1,-1
36,153,316.44,421.74,60.01,57.70,0.86,12,-1
36,154,367.93,407.33,60.23,71.13,0.91,12,-1
36,155,355.74,347.21,62.72,57.74,0.77,12,-1
37,150,421.24,405.56,40.28,53.36,0.75,1,-1
37,151,464.25,400.88,47.40,58.87,0.68,1,-1
37,152,507.63,420.29,52.91,42.40,0.23,1,-1
37,156,509.48,438.28,48.37,29.06,0.41,1,-1
37,153,314.38,419.94,62.11,59.92,0.85,12,-1
37,154,366.91,406.68,61.07,72.28,0.90,12,-1
37,155,355.61,346.99,61.38,56.68,0.76,12,-1
38,151,468.07,401.78,47.08,58.08,0.65,1,-1
38,152,509.11,421.76,50.63,40.57,0.23,1,-1
38,156,510.23,438.76,48.85,29.36,0.40,1,-1
38,153,311.85,416.50,65.18,63.28,0.86,12,-1
38,154,367.82,407.34,60.42,71.51,0.89,12,-1
38,155,351.54,344.63,69.07,64.09,0.69,12,-1
39,156,510.59,439.00,49.09,29.51,0.40,1,-1
39,150,423.48,406.56,38.88,51.04,0.74,1,-1
39,153,312.02,415.79,65.13,63.68,0.87,12,-1
39,154,368.94,408.12,59.62,70.70,0.88,12,-1
39,155,355.08,341.92,70.69,66.07,0.63,12,-1
40,150,423.82,406.49,39.03,50.89,0.75,1,-1
40,151,478.84,404.10,48.66,57.81,0.75,1,-1
40,153,312.40,415.83,64.33,63.41,0.87,12,-1
40,154,369.32,408.41,59.17,70.31,0.88,12,-1
40,155,356.77,341.22,70.90,66.84,0.67,12,-1
41,150,425.28,406.10,39.54,51.06,0.75,1,-1
41,151,481.14,403.34,50.97,58.83,0.80,1,-1
41,154,368.83,408.65,58.64,69.91,0.83,12,-1
41,155,356.80,339.98,72.21,68.11,0.67,12,-1
42,150,425.41,405.76,39.78,50.78,0.71,1,-1
42,151,481.67,402.23,53.77,60.20,0.76,1,-1
42,154,368.49,408.37,58.44,69.94,0.80,12,-1
42,155,354.37,329.40,75.83,73.07,0.22,12,-1
42,153,312.59,415.81,61.98,62.38,0.80,12,-1
43,150,425.96,405.58,40.52,50.96,0.73,1,-1
43,151,481.43,402.48,55.13,59.70,0.81,1,-1
43,155,353.98,326.80,77.61,74.87,0.22,12,-1
43,153,311.70,415.45,61.55,62.54,0.84,12,-1
44,150,425.48,406.08,40.79,50.63,0.74,1,-1
44,151,480.53,403.77,56.18,58.66,0.83,1,-1
44,155,355.74,329.03,75.36,74.48,0.29,12,-1
44,153,311.85,415.62,60.84,62.36,0.86,12,-1
44,154,369.19,408.77,57.46,69.10,0.84,12,-1
45,150,425.70,406.91,41.05,50.23,0.74,1,-1
45,151,479.28,404.35,57.16,57.77,0.83,1,-1
45,155,354.95,330.28,71.56,72.46,0.23,12,-1
45,153,312.17,415.05,60.64,62.82,0.85,12,-1
45,154,368.93,408.38,57.37,69.22,0.84,12,-1
46,150,425.56,407.20,41.56,50.18,0.74,1,-1
46,151,478.06,404.89,58.22,56.98,0.82,1,-1
46,153,312.34,415.20,59.96,62.76,0.86,12,-1
46,154,368.83,408.49,57.18,69.14,0.83,12,-1
47,150,425.50,407.40,41.88,50.00,0.74,1,-1
47,151,477.67,405.47,59.38,56.14,0.82,1,-1
47,153,312.55,415.01,59.65,62.95,0.86,12,-1
47,154,369.38,408.96,56.93,68.85,0.84,12,-1
47,155,356.32,331.49,69.98,73.40,0.27,12,-1
48,150,425.33,407.43,42.32,49.91,0.74,1,-1
48,151,476.94,405.73,60.87,55.66,0.82,1,-1
48,153,313.09,415.58,58.70,62.42,0.85,12,-1
48,154,369.39,409.15,56.80,68.74,0.83,12,-1
